publishedAt,author,content,contentEnglish,createdAt,entities,fromURL,geo,id,image,language,license,lifespan,publishedAt,remoteID,source,summary,tags,updatedAt,video
2014-05-24 08:28:34,,درعا || انخل :: المروحي يلقي برميل متفجر على مدينة انخل بريف درعا,Dara | | :: Angel fan throws explosive barrel on the Angel City Brive shield,2014-05-24T08:34:02.649823,['Syria'],http://facebook.com/256545651058366_710310152348578,"{'locationIdentifiers': {'authorLocationName': ' Deraâ, Syria'}, 'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",bhNfZnxrR8u_p6UmyosB3g,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQDumtx2F3SXayR5&w=130&h=130&url=http%3A%2F%2Fi1.ytimg.com%2Fvi%2FkdBnPz3jVr4%2Fmaxresdefault.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-24 08:28:34,256545651058366_710310152348578,facebook,درعا || انخل :: المروحي يلقي برميل متفجر على مدينة انخل بريف درعا,,2014-06-01T02:37:51.595484,
2014-05-23 21:50:43,,"#ريف_درعا
#نوى #عاجل
الطيران المروحي يقوم بإلقاء برميل متفجر على المدينه. ليرتفع العدد اليوم لسبع براميل.
حسبنا الله ونعم الوكيل","# Countryside _ shield
# # Nuclei urgent
The helicopters threw an explosive barrel on the city. Today, bringing the number to seven drums.
Suffice it, and yes, the agent",2014-05-23T22:52:51.884487,['Syria'],http://facebook.com/621248734577422_677989088903386,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",8DXeSd29Q-OlWl17EbW-Wg,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 21:50:43,621248734577422_677989088903386,facebook,"#ريف_درعا
#نوى #عاجل
الطيران المروحي يقوم بإلقاء برميل متفجر على المدينه. ليرتفع العدد اليوم لسبع...","[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T02:33:59.209678,
2014-05-23 20:54:41,,"الان 23 - 5 - 2014 الساعة 11:50
تحليق الطيران المروحي فوق سماء منطقة الجيدور
و القاء برميل على مدينة نوى .
اللهم سلم","23 now - 5-2014 at 11:50
Flying helicopters over the sky area Algedor
And throw a barrel on the city of nuclei.
O Allah, peace",2014-05-23T21:37:02.081601,['Syria'],http://facebook.com/135975486596723_243969825797288,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",JuzlWg2wTJmbtq1nMF2gqw,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 20:54:41,135975486596723_243969825797288,facebook,"الان 23 - 5 - 2014 الساعة 11:50
تحليق الطيران المروحي فوق سماء منطقة الجيدور
و القاء برميل على مد...","[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T01:42:49.335896,
2014-05-23 15:42:55,,CH6: هااام وواضح - لحظة سقوط برميل متفجير ع�... http://t.co/iEUb3tC3Xi,CH6: Haaam and clear - the moment of the fall of the barrel Mtfger p ... http://t.co/iEUb3tC3Xi,2014-05-23T16:40:44.143472,['Syria'],http://facebook.com/260678550763320_302469216584253,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",vDr1rkgrS_-9OCjtY7RsOQ,https://fbexternal-a.akamaihd.net/app_full_proxy.php?app=2231777543&v=1&size=p&cksum=5905f8aa2daf55d6762a969c05c37434&src=http%3A%2F%2Fi1.ytimg.com%2Fvi%2FtDC6IzX229Y%2Fmaxresdefault.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 15:42:55,260678550763320_302469216584253,facebook,CH6: هااام وواضح - لحظة سقوط برميل متفجير ع�... http://t.co/iEUb3tC3Xi,,2014-06-01T01:47:56.815312,
2014-05-23 14:10:58,,"#نوى #ريف_درعا
الطيران المروحي يقوم بإلقاء برميل متفجر على المدينة ليرتفع العدد لهذا اليوم لأربع براميل.
حسبنا الله ونعم الوكيل","# # Nuclei countryside _ shield
The helicopters threw an explosive barrel on the city, bringing the number for the day to four barrels.
Suffice it, and yes, the agent",2014-05-23T14:47:07.023750,['Syria'],http://facebook.com/621248734577422_677848025584159,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",wF58LRTpSvGBgAwYkazjzw,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 14:10:58,621248734577422_677848025584159,facebook,"#نوى #ريف_درعا
الطيران المروحي يقوم بإلقاء برميل متفجر على المدينة ليرتفع العدد لهذا اليوم لأربع ...","[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T01:47:35.600486,
2014-05-23 13:46:19,," فيديو : لحظة سقوط وانفجار برميل متفجر فوق #إنخل بريف #درعا 
http://youtu.be/B56qZKDojo0 ","Video: the moment of the fall and the explosion of an explosive barrel over Brive Angel # # Daraa
http://youtu.be/B56qZKDojo0",2014-05-23T13:47:47.604355,['Syria'],http://facebook.com/233485446776012_308748032583086,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",amk6GZeIQEu7wKXh1oeNrQ,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQDx8EdKffBaEX7i&w=130&h=130&url=http%3A%2F%2Fi1.ytimg.com%2Fvi%2FB56qZKDojo0%2Fhqdefault.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 13:46:19,233485446776012_308748032583086,facebook," فيديو : لحظة سقوط وانفجار برميل متفجر فوق #إنخل بريف #درعا 
http://youtu.be/B56qZKDojo0 ","[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T01:47:01.621404,
2014-05-23 13:38:51,,"#منسقو_الثورة | #حماة: الطيران المروحي يلقي برميل متفجر يحوي غاز الكلور السام على مدينة اللطامنة وسقوط العديد من الإصابات .. والحالات كلها تصاب بحسب مصدر طبي بسعال شديد وصعوبة في التنفس وانخفاض ضغط وخروج زبد من الفم 
#سوريا #SRC
OB19","Coordinators Revolution _ # | # Hama: aviation turbofan throw explosive barrels containing toxic chlorine gas on the city Aellatamna and fall of many injuries .. and get all of the cases, according to a medical source severe cough and difficulty breathing and low pressure and froth out of the mouth
# Syria # SRC
OB19",2014-05-23T13:41:12.957543,['Syria'],http://facebook.com/183733028342632_660767083972555,"{'locationIdentifiers': {'authorLocationName': ' Damascus, Syria'}, 'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",2M6-WPx5RxS6oNl9sNuWvg,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 13:38:51,183733028342632_660767083972555,facebook,#منسقو_الثورة | #حماة: الطيران المروحي يلقي برميل متفجر يحوي غاز الكلور السام على مدينة اللطامنة ...,"[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}, {'name': 'chemical-warfare', 'confidence': 1}]",2014-06-01T01:45:20.740228,
2014-05-23 13:35:39,,#درعا #نوى : الطيران المروحي يقوم بإلقاء برميل متفجر على المدينة ليرتفع العدد لهذا اليوم لأربع براميل.,"# # Shield nuclei: aviation turbofan threw the explosive barrel on the city, bringing the number for the day to four barrels.",2014-05-23T14:30:10.920236,['Syria'],http://facebook.com/582002985188971_675836389138963,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",6K97jHjqSyCjNmd7ZPVQXg,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 13:35:39,582002985188971_675836389138963,facebook,#درعا #نوى : الطيران المروحي يقوم بإلقاء برميل متفجر على المدينة ليرتفع العدد لهذا اليوم لأربع بر...,"[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T01:46:50.561130,
2014-05-23 13:31:30,,#ريف_دمشق #اتحاد_تنسيقيات_الثورة :  سقوط برميل متفجر ثاني من الطيران المروحي بين الطيران المروحي بين مزارع خان الشيح ودروشا.,Damascus Countryside # _ # _ Tenseekiet Union _ the revolution: the fall of the second explosive barrels of aviation turbofan between aviation turbofan between farms and Wormwood Khan Drousha.,2014-05-23T13:36:34.076661,['Syria'],http://facebook.com/652326241512831,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",E1_A_0HgSACvrF_t3g3aqQ,https://fbcdn-photos-e-a.akamaihd.net/hphotos-ak-xaf1/t1.0-0/10376310_652326241512831_3134145090661388393_s.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 13:31:30,652326241512831,facebook,#ريف_دمشق #اتحاد_تنسيقيات_الثورة :  سقوط برميل متفجر ثاني من الطيران المروحي بين الطيران المروحي ...,"[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T01:46:49.293458,
2014-05-23 13:04:00,,#ريف_دمشق #اتحاد_تنسيقيات_الثورة : الطيران المروحي يُلقي أول برميل اليوم فوق خان الشيح و لم ينفجر ولازال الطيران يحلق فوق سماء المنطقة.,Damascus Countryside # _ # _ Tenseekiet Union _ Revolution: aviation turbofan cast the first barrel today over Khan wormwood and did not explode and still fly flying over the region's skies.,2014-05-23T13:36:34.363485,['Syria'],http://facebook.com/652315778180544,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",SjUaHQ1GRaadTi3sPB_A0g,https://fbcdn-photos-h-a.akamaihd.net/hphotos-ak-xpa1/t1.0-0/10390456_652315778180544_1450701259358406472_s.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 13:04:00,652315778180544,facebook,#ريف_دمشق #اتحاد_تنسيقيات_الثورة : الطيران المروحي يُلقي أول برميل اليوم فوق خان الشيح و لم ينفجر...,"[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T01:46:49.915413,
2014-05-23 13:01:27,,حماه: اللطامنة: اصابة العديد من الاشخاص بحالات اختناق جراء القاء الطيران المروحي برميل متفجر محمل بغاز الكلور السام على المدينة,Hama: Aellatamna: wounding several people suffered from suffocation due to throw an explosive barrel helicopters loaded with chlorine gas to poison the city,2014-05-23T13:31:42.071364,['Syria'],http://facebook.com/912963475397456,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",OsoY3o_HTrWroQS-JkQV4w,https://fbcdn-photos-g-a.akamaihd.net/hphotos-ak-xpa1/t1.0-0/10299131_912963475397456_6721147658020995542_s.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 13:01:27,912963475397456,facebook,حماه: اللطامنة: اصابة العديد من الاشخاص بحالات اختناق جراء القاء الطيران المروحي برميل متفجر محمل...,"[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}, {'name': 'chemical-warfare', 'confidence': 1}]",2014-06-01T01:43:20.219983,
2014-05-23 11:43:42,," 
حلب نيوز - الحيدرية:
-------------------------

هام جدا - لحظة سقوط برميل متفجر من المروحية على الحي 23 5 2014 ","Aleppo News - Alhaidariya:
-------------------------

Very important - the moment of the fall of the explosive barrels from the helicopter to the neighborhood 23 52 014",2014-05-23T12:36:38.045605,['Syria'],http://facebook.com/131596696909733_615028235233241,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",8UYj1jvbQXKNBkIQO8DJ0Q,https://fbexternal-a.akamaihd.net/safe_image.php?d=AQC-qCd9uq_qSPd5&w=130&h=130&url=http%3A%2F%2Fi1.ytimg.com%2Fvi%2FeJRJzAvbxjE%2Fmaxresdefault.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 11:43:42,131596696909733_615028235233241,facebook," 
حلب نيوز - الحيدرية:
-------------------------

هام جدا - لحظة سقوط برميل متفجر من المروحية على...","[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T01:45:11.350201,
2014-05-23 10:56:05,,"حلب
سقوط برميل متفجر على حي الحيدرية و حي مساكن هنانو.
حلب
سقوط برميل متفجر على حي الشيخ خضر و آخر على حي بعدين.
درعا
الجيش الحر يستهدف مرصد تل الهش القريب من مدينة نوى بقذائف الدبابات و يحققون إصابات مباشرة.
حلب
قصف من الطيران الحربي على مدينة تل رفعت.
حلب
قصف بالبراميل المتفجرة على مخيم حندرات و النيران تتصاعد من منازل المدنيين.","Milking
The fall of the explosive barrel on the neighborhood and the neighborhood housing Alhaidariya Hanano.
Milking
The fall of the explosive barrel on the neighborhood of Sheikh Khader neighborhood and another two dimensions.
Dara
FSA aims to Observatory Hill fragile nuclei near the city with tank shells and investigating injuries directly.
Milking
Warplanes bombed the city of Tel lifted.
Milking
The bombing of the explosive barrels on the camp Handarat and flames rising from civilian homes.",2014-05-23T11:44:35.086977,['Syria'],http://facebook.com/405532032857621_647777171966438,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",p2SmPI2wSCOXTLlbCM1tCA,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 10:56:05,405532032857621_647777171966438,facebook,"حلب
سقوط برميل متفجر على حي الحيدرية و حي مساكن هنانو.
حلب
سقوط برميل متفجر على حي الشيخ خضر و آخ...","[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T01:40:58.124625,
2014-05-23 10:40:00,,"#سوريا #حلب
سقوط برميل متفجر على حي الحيدرية وحي مساكن هنانو

#SMC","# Syria # Aleppo
The fall of the explosive barrel on the neighborhood Alhaidariya inspired housing Hanano

# SMC",2014-05-23T10:42:24.819998,['Syria'],http://facebook.com/146667952077598_685103534900701,"{'locationIdentifiers': {'authorLocationName': ' Damascus, Syria'}, 'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",a9IJ6GR5RbSaAQlsygsBjg,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 10:40:00,146667952077598_685103534900701,facebook,"#سوريا #حلب
سقوط برميل متفجر على حي الحيدرية وحي مساكن هنانو

#SMC",,2014-06-01T01:55:03.021361,
2014-05-23 10:37:37,,CH2: برميل متفجر ألقاه الطيران... http://t.co/kFGvR8yzxH,CH2: explosive barrels delivered Aviation ... http://t.co/kFGvR8yzxH,2014-05-23T10:39:59.240125,['Syria'],http://facebook.com/260678550763320_302314836599691,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",fe7xKSe7Tdm0RCKUOAZGsw,https://fbexternal-a.akamaihd.net/app_full_proxy.php?app=2231777543&v=1&size=p&cksum=29e6c0f8446b0032a9cec7ba81a5cc23&src=http%3A%2F%2Fi1.ytimg.com%2Fvi%2FjPG1pKs29RQ%2Fhqdefault.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 10:37:37,260678550763320_302314836599691,facebook,CH2: برميل متفجر ألقاه الطيران... http://t.co/kFGvR8yzxH,"[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T01:51:37.370458,
2014-05-23 09:47:10,,#شام #سوريا| #حلب: سقوط برميل متفجر على حي الحيدرية وحي مساكن هنانو.,Cham # # Syria | # Aleppo: the fall of the explosive barrel on the neighborhood Alhaidariya inspired housing Hanano.,2014-05-23T10:30:55.292054,['Syria'],http://facebook.com/165780076805908_765427676841142,"{'locationIdentifiers': {'authorLocationName': ' Damascus, Syria'}, 'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",RVEpHcXaR2u9mE-9KKkIiQ,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 09:47:10,165780076805908_765427676841142,facebook,#شام #سوريا| #حلب: سقوط برميل متفجر على حي الحيدرية وحي مساكن هنانو.,,2014-06-01T01:54:53.387145,
2014-05-23 09:46:06,,"#سوريا  #حلب
سقوط برميل متفجر على حي الشيخ خضر،وآخر على حي بعدين

#SMC","# Syria # Aleppo
The fall of the explosive barrel on the neighborhood of Sheikh Khader, and another on the two-dimensional neighborhood

# SMC",2014-05-23T10:42:24.933078,['Syria'],http://facebook.com/146667952077598_685063458238042,"{'locationIdentifiers': {'authorLocationName': ' Damascus, Syria'}, 'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",tBXVtb4dRVG-zEf_iiyXlQ,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 09:46:06,146667952077598_685063458238042,facebook,"#سوريا  #حلب
سقوط برميل متفجر على حي الشيخ خضر،وآخر على حي بعدين

#SMC",,2014-06-01T01:54:59.059841,
2014-05-23 09:39:32,,#شام #سوريا| #حلب: سقوط برميل متفجر على حي الشيخ خضر،وآخر على حي بعدين.,"Cham # # Syria | # Aleppo: the fall of the explosive barrel on the neighborhood of Sheikh Khader, another neighborhood on two dimensions.",2014-05-23T10:30:55.349297,['Syria'],http://facebook.com/165780076805908_765425626841347,"{'locationIdentifiers': {'authorLocationName': ' Damascus, Syria'}, 'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}}",HTjI84oISgaM7f5ydB3-xw,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 09:39:32,165780076805908_765425626841347,facebook,#شام #سوريا| #حلب: سقوط برميل متفجر على حي الشيخ خضر،وآخر على حي بعدين.,,2014-06-01T01:54:52.391225,
2014-05-23 08:59:56,,"#SYRIA #SRGC #الهيئة_العامة #سوريا
#حلب:الشيخ خضر : سقوط جرحى جراء إلقاء الطيران المروحي برميل متفجر على حي الشيخ خضر بحلب","# SYRIA # SRGC # _ Public Authority # Syria
# Aleppo: Sheikh Khader casualties caused by the dumping of aviation turbofan explosive barrel on the neighborhood of Sheikh Khader Aleppo",2014-05-23T09:38:11.479765,['Syria'],http://facebook.com/568997209887514,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",oVSAfAOfQPqAcT151oEfuw,https://fbcdn-photos-f-a.akamaihd.net/hphotos-ak-xpf1/t1.0-0/10383681_568997209887514_4807465122771150934_s.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 08:59:56,568997209887514,facebook,"#SYRIA #SRGC #الهيئة_العامة #سوريا
#حلب:الشيخ خضر : سقوط جرحى جراء إلقاء الطيران المروحي برميل مت...","[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T01:53:04.400431,
2014-05-23 08:59:17,,"#SYRIA #SRGC #الهيئة_العامة #سوريا
#حلب : هنانو : الطيران المروحي يلقي برميل متفجر على حي مساكن هنانو بحلب","# SYRIA # SRGC # _ Public Authority # Syria
# Aleppo: Hanano: aviation turbofan throw explosive barrels on neighborhood housing Hanano in Aleppo",2014-05-23T09:38:11.537393,['Syria'],http://facebook.com/568997096554192,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",5fXCcUNPRJa9r06Oc2eRyA,https://fbcdn-photos-h-a.akamaihd.net/hphotos-ak-xap1/t1.0-0/10334466_568997096554192_4507249231615709094_s.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 08:59:17,568997096554192,facebook,"#SYRIA #SRGC #الهيئة_العامة #سوريا
#حلب : هنانو : الطيران المروحي يلقي برميل متفجر على حي مساكن ه...","[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T01:53:04.651348,
2014-05-23 08:42:19,,"المكتب الإعلامي في مدينة نوى
23.05.2014
#نـــــــــــوى
غارة جوية بالبراميل المتفجرة والقاء برميل على الحي الشرقي من المدينة .مما تسبب بدمار هائل في المنطقة .
نسال الله الثبات والتمكين لمجاهدينا الابطال ,","Media office in the city of nuclei
05/23/2014
# Nuclei
Air strike and throw explosive barrels barrel on the eastern district of the city. Causing massive destruction in the region.
We ask God steadiness and empowerment of our fighters heroes,",2014-05-23T09:40:41.964445,['Syria'],http://facebook.com/393560054121059_463547383788992,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",aFAWQwXMQGWEc_WnivNhHg,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 08:42:19,393560054121059_463547383788992,facebook,"المكتب الإعلامي في مدينة نوى
23.05.2014
#نـــــــــــوى
غارة جوية بالبراميل المتفجرة والقاء برميل...","[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T01:53:00.234863,
2014-05-23 08:24:50,,"المكتب الإعلامي في مدينة نوى
23.05.2014
#نـــــــــــوى
غارة جوية بالبراميل المتفجرة والقاء برميل على الحي الشرقي من المدينة .مما تسبب بدمار هائل في المنطقة .
نسال الله الثبات والتمكين لمجاهدينا الابطال , وان يهزم اعدائنا وان يجعل سمائنا حراما على طائراتهم .
يارب سلم سلم","Media office in the city of nuclei
05/23/2014
# Nuclei
Air strike and throw explosive barrels barrel on the eastern district of the city. Causing massive destruction in the region.
We ask God steadiness and empowerment of our fighters heroes, and defeat our enemies, and that makes our sky prohibited on planes.
Lord delivered him",2014-05-23T09:48:04.597253,['Syria'],http://facebook.com/233485446776012_308704332587456,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",3zg6RAWuR0ShoBdv7ddYwA,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 08:24:50,233485446776012_308704332587456,facebook,"المكتب الإعلامي في مدينة نوى
23.05.2014
#نـــــــــــوى
غارة جوية بالبراميل المتفجرة والقاء برميل...","[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T01:54:47.154125,
2014-05-23 08:07:35,,"#درعا || #تسيل || المكتب الإعلامي

الطيران المروحي يلقي برميل متفجر على البلدة والحمدلله لم ينفجر هذا البرميل","Dara # | | # flowing | | PIO

Aviation Turbofan cast explosive barrel on the town and Thank God did not explode this barrel",2014-05-23T09:37:04.620940,['Syria'],http://facebook.com/563391707012239_772972379387503,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",MwPv0ZgWSaGy0ycZgBgPDg,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 08:07:35,563391707012239_772972379387503,facebook,"#درعا || #تسيل || المكتب الإعلامي

الطيران المروحي يلقي برميل متفجر على البلدة والحمدلله لم ينفجر...",,2014-06-01T01:51:18.799900,
2014-05-23 08:01:00,,"عاجـل ريف درعـا الغربي 

المروحية تلقي برميل متفجر الآن علئ بلدة تسيل والحمد لله لم ينفجـر 
الحمد لله رب العالميــن","Urgent western countryside of Daraa

The helicopter received explosive barrels now flowing ÚáĆ town and thankfully did not explode
Praise be to Allah, Lord of the Worlds",2014-05-23T09:40:42.391414,['Syria'],http://facebook.com/393560054121059_463531987123865,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",1UMMecJkRQGXpvwMCc45KA,,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 08:01:00,393560054121059_463531987123865,facebook,"عاجـل ريف درعـا الغربي 

المروحية تلقي برميل متفجر الآن علئ بلدة تسيل والحمد لله لم ينفجـر 
الحمد...","[{'name': 'armed-conflict', 'confidence': 1}, {'name': 'air-combat', 'confidence': 1}, {'name': 'conflict', 'confidence': 1}]",2014-06-01T01:54:45.910553,
2014-05-23 06:33:39,,CH4: برميل غير مفجور مكتوب عليه علي http://t.co/8GwngniZMX,CH4: Mvgeor barrel is written by Ali http://t.co/8GwngniZMX,2014-05-23T06:42:28.599210,['Syria'],http://facebook.com/260678550763320_302202219944286,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",3BXjdHYiTt2Va4oKr4k1kQ,https://fbexternal-a.akamaihd.net/app_full_proxy.php?app=2231777543&v=1&size=p&cksum=c75be2957867592a963755cc40cf234f&src=http%3A%2F%2Fi1.ytimg.com%2Fvi%2FZzeYi1kJNVk%2Fmaxresdefault.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 06:33:39,260678550763320_302202219944286,facebook,CH4: برميل غير مفجور مكتوب عليه علي http://t.co/8GwngniZMX,,2014-06-01T02:33:20.616557,
2014-05-23 03:00:57,,"#سوريا #كاريگاتير - اليوم
#الأنتخابات #صوتك = برميل 

#SMC","# Syria # Caraگatir - Today
# # Elections voice = barrel

# SMC",2014-05-23T03:31:21.779998,['Syria'],http://facebook.com/684388411638880,"{'locationIdentifiers': {'authorLocationName': ' Damascus, Syria'}, 'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.473472595214844, 35.03312683105469]}",UJsZhQn9Sk-43lP7vGdjRA,https://fbcdn-photos-g-a.akamaihd.net/hphotos-ak-xfa1/t1.0-0/10325133_684388411638880_3988015941909236221_s.jpg,"{'name': 'Arabic', 'nativeName': 'العربية', 'code': 'ar'}",facebook,temporary,2014-05-23 03:00:57,684388411638880,facebook,"#سوريا #كاريگاتير - اليوم
#الأنتخابات #صوتك = برميل 

#SMC",,2014-06-01T02:22:52.002556,
